country_id,country_iso3_code,group_id,group_type,group_name,group_parent_id
800,UGA,942,wdi_income_level,low,
854,BFA,942,wdi_income_level,low,
862,VEN,942,wdi_income_level,low,
887,YEM,942,wdi_income_level,low,
12,DZA,943,wdi_income_level,lower middle,
24,AGO,943,wdi_income_level,lower middle,
50,BGD,943,wdi_income_level,lower middle,
64,BTN,943,wdi_income_level,lower middle,
68,BOL,943,wdi_income_level,lower middle,
84,BLZ,943,wdi_income_level,lower middle,
90,SLB,943,wdi_income_level,lower middle,
104,MMR,943,wdi_income_level,lower middle,
116,KHM,943,wdi_income_level,lower middle,
120,CMR,943,wdi_income_level,lower middle,
132,CPV,943,wdi_income_level,lower middle,
144,LKA,943,wdi_income_level,lower middle,
174,COM,943,wdi_income_level,lower middle,
178,COG,943,wdi_income_level,lower middle,
204,BEN,943,wdi_income_level,lower middle,
222,SLV,943,wdi_income_level,lower middle,
262,DJI,943,wdi_income_level,lower middle,
275,PSE,943,wdi_income_level,lower middle,
288,GHA,943,wdi_income_level,lower middle,
296,KIR,943,wdi_income_level,lower middle,
332,HTI,943,wdi_income_level,lower middle,
340,HND,943,wdi_income_level,lower middle,
356,IND,943,wdi_income_level,lower middle,
360,IDN,943,wdi_income_level,lower middle,
364,IRN,943,wdi_income_level,lower middle,
384,CIV,943,wdi_income_level,lower middle,
404,KEN,943,wdi_income_level,lower middle,
417,KGZ,943,wdi_income_level,lower middle,
418,LAO,943,wdi_income_level,lower middle,
426,LSO,943,wdi_income_level,lower middle,
478,MRT,943,wdi_income_level,lower middle,
496,MNG,943,wdi_income_level,lower middle,
504,MAR,943,wdi_income_level,lower middle,
524,NPL,943,wdi_income_level,lower middle,
548,VUT,943,wdi_income_level,lower middle,
558,NIC,943,wdi_income_level,lower middle,
566,NGA,943,wdi_income_level,lower middle,
583,FSM,943,wdi_income_level,lower middle,
586,PAK,943,wdi_income_level,lower middle,
598,PNG,943,wdi_income_level,lower middle,
608,PHL,943,wdi_income_level,lower middle,
626,TLS,943,wdi_income_level,lower middle,
678,STP,943,wdi_income_level,lower middle,
686,SEN,943,wdi_income_level,lower middle,
704,VNM,943,wdi_income_level,lower middle,
716,ZWE,943,wdi_income_level,lower middle,
748,SWZ,943,wdi_income_level,lower middle,
762,TJK,943,wdi_income_level,lower middle,
788,TUN,943,wdi_income_level,lower middle,
804,UKR,943,wdi_income_level,lower middle,
818,EGY,943,wdi_income_level,lower middle,
834,TZA,943,wdi_income_level,lower middle,
860,UZB,943,wdi_income_level,lower middle,
882,WSM,943,wdi_income_level,lower middle,
894,ZMB,943,wdi_income_level,lower middle,
8,ALB,944,wdi_income_level,upper middle,
16,ASM,944,wdi_income_level,upper middle,
31,AZE,944,wdi_income_level,upper middle,
32,ARG,944,wdi_income_level,upper middle,
51,ARM,944,wdi_income_level,upper middle,
70,BIH,944,wdi_income_level,upper middle,
72,BWA,944,wdi_income_level,upper middle,
76,BRA,944,wdi_income_level,upper middle,
100,BGR,944,wdi_income_level,upper middle,
112,BLR,944,wdi_income_level,upper middle,
156,CHN,944,wdi_income_level,upper middle,
170,COL,944,wdi_income_level,upper middle,
188,CRI,944,wdi_income_level,upper middle,
192,CUB,944,wdi_income_level,upper middle,
212,DMA,944,wdi_income_level,upper middle,
214,DOM,944,wdi_income_level,upper middle,
218,ECU,944,wdi_income_level,upper middle,
226,GNQ,944,wdi_income_level,upper middle,
242,FJI,944,wdi_income_level,upper middle,
266,GAB,944,wdi_income_level,upper middle,
268,GEO,944,wdi_income_level,upper middle,
308,GRD,944,wdi_income_level,upper middle,
320,GTM,944,wdi_income_level,upper middle,
328,GUY,944,wdi_income_level,upper middle,
368,IRQ,944,wdi_income_level,upper middle,
388,JAM,944,wdi_income_level,upper middle,
398,KAZ,944,wdi_income_level,upper middle,
400,JOR,944,wdi_income_level,upper middle,
422,LBN,944,wdi_income_level,upper middle,
434,LBY,944,wdi_income_level,upper middle,
458,MYS,944,wdi_income_level,upper middle,
462,MDV,944,wdi_income_level,upper middle,
480,MUS,944,wdi_income_level,upper middle,
484,MEX,944,wdi_income_level,upper middle,
498,MDA,944,wdi_income_level,upper middle,
499,MNE,944,wdi_income_level,upper middle,
516,NAM,944,wdi_income_level,upper middle,
584,MHL,944,wdi_income_level,upper middle,
591,PAN,944,wdi_income_level,upper middle,
600,PRY,944,wdi_income_level,upper middle,
604,PER,944,wdi_income_level,upper middle,
642,ROU,944,wdi_income_level,upper middle,
643,RUS,944,wdi_income_level,upper middle,
662,LCA,944,wdi_income_level,upper middle,
670,VCT,944,wdi_income_level,upper middle,
688,SRB,944,wdi_income_level,upper middle,
710,ZAF,944,wdi_income_level,upper middle,
740,SUR,944,wdi_income_level,upper middle,
764,THA,944,wdi_income_level,upper middle,
776,TON,944,wdi_income_level,upper middle,
792,TUR,944,wdi_income_level,upper middle,
795,TKM,944,wdi_income_level,upper middle,
798,TUV,944,wdi_income_level,upper middle,
807,MKD,944,wdi_income_level,upper middle,
28,ATG,945,wdi_region,Latin America & Caribbean,
32,ARG,945,wdi_region,Latin America & Caribbean,
44,BHS,945,wdi_region,Latin America & Caribbean,
52,BRB,945,wdi_region,Latin America & Caribbean,
68,BOL,945,wdi_region,Latin America & Caribbean,
76,BRA,945,wdi_region,Latin America & Caribbean,
84,BLZ,945,wdi_region,Latin America & Caribbean,
92,VGB,945,wdi_region,Latin America & Caribbean,
136,CYM,945,wdi_region,Latin America & Caribbean,
152,CHL,945,wdi_region,Latin America & Caribbean,
170,COL,945,wdi_region,Latin America & Caribbean,
188,CRI,945,wdi_region,Latin America & Caribbean,
192,CUB,945,wdi_region,Latin America & Caribbean,
212,DMA,945,wdi_region,Latin America & Caribbean,
214,DOM,945,wdi_region,Latin America & Caribbean,
218,ECU,945,wdi_region,Latin America & Caribbean,
222,SLV,945,wdi_region,Latin America & Caribbean,
308,GRD,945,wdi_region,Latin America & Caribbean,
320,GTM,945,wdi_region,Latin America & Caribbean,
328,GUY,945,wdi_region,Latin America & Caribbean,
332,HTI,945,wdi_region,Latin America & Caribbean,
340,HND,945,wdi_region,Latin America & Caribbean,
388,JAM,945,wdi_region,Latin America & Caribbean,
484,MEX,945,wdi_region,Latin America & Caribbean,
531,CUW,945,wdi_region,Latin America & Caribbean,
533,ABW,945,wdi_region,Latin America & Caribbean,
534,SXM,945,wdi_region,Latin America & Caribbean,
558,NIC,945,wdi_region,Latin America & Caribbean,
591,PAN,945,wdi_region,Latin America & Caribbean,
600,PRY,945,wdi_region,Latin America & Caribbean,
604,PER,945,wdi_region,Latin America & Caribbean,
659,KNA,945,wdi_region,Latin America & Caribbean,
662,LCA,945,wdi_region,Latin America & Caribbean,
670,VCT,945,wdi_region,Latin America & Caribbean,
740,SUR,945,wdi_region,Latin America & Caribbean,
780,TTO,945,wdi_region,Latin America & Caribbean,
796,TCA,945,wdi_region,Latin America & Caribbean,
850,VIR,945,wdi_region,Latin America & Caribbean,
858,URY,945,wdi_region,Latin America & Caribbean,
862,VEN,945,wdi_region,Latin America & Caribbean,
4,AFG,946,wdi_region,South Asia,
50,BGD,946,wdi_region,South Asia,
64,BTN,946,wdi_region,South Asia,
144,LKA,946,wdi_region,South Asia,
356,IND,946,wdi_region,South Asia,
462,MDV,946,wdi_region,South Asia,
524,NPL,946,wdi_region,South Asia,
586,PAK,946,wdi_region,South Asia,
24,AGO,947,wdi_region,Sub-Saharan Africa,
72,BWA,947,wdi_region,Sub-Saharan Africa,
108,BDI,947,wdi_region,Sub-Saharan Africa,
120,CMR,947,wdi_region,Sub-Saharan Africa,
132,CPV,947,wdi_region,Sub-Saharan Africa,
140,CAF,947,wdi_region,Sub-Saharan Africa,
148,TCD,947,wdi_region,Sub-Saharan Africa,
174,COM,947,wdi_region,Sub-Saharan Africa,
178,COG,947,wdi_region,Sub-Saharan Africa,
180,COD,947,wdi_region,Sub-Saharan Africa,
204,BEN,947,wdi_region,Sub-Saharan Africa,
226,GNQ,947,wdi_region,Sub-Saharan Africa,
231,ETH,947,wdi_region,Sub-Saharan Africa,
232,ERI,947,wdi_region,Sub-Saharan Africa,
266,GAB,947,wdi_region,Sub-Saharan Africa,
270,GMB,947,wdi_region,Sub-Saharan Africa,
288,GHA,947,wdi_region,Sub-Saharan Africa,
324,GIN,947,wdi_region,Sub-Saharan Africa,
384,CIV,947,wdi_region,Sub-Saharan Africa,
404,KEN,947,wdi_region,Sub-Saharan Africa,
426,LSO,947,wdi_region,Sub-Saharan Africa,
430,LBR,947,wdi_region,Sub-Saharan Africa,
450,MDG,947,wdi_region,Sub-Saharan Africa,
454,MWI,947,wdi_region,Sub-Saharan Africa,
466,MLI,947,wdi_region,Sub-Saharan Africa,
478,MRT,947,wdi_region,Sub-Saharan Africa,
480,MUS,947,wdi_region,Sub-Saharan Africa,
508,MOZ,947,wdi_region,Sub-Saharan Africa,
516,NAM,947,wdi_region,Sub-Saharan Africa,
562,NER,947,wdi_region,Sub-Saharan Africa,
566,NGA,947,wdi_region,Sub-Saharan Africa,
624,GNB,947,wdi_region,Sub-Saharan Africa,
646,RWA,947,wdi_region,Sub-Saharan Africa,
678,STP,947,wdi_region,Sub-Saharan Africa,
686,SEN,947,wdi_region,Sub-Saharan Africa,
690,SYC,947,wdi_region,Sub-Saharan Africa,
694,SLE,947,wdi_region,Sub-Saharan Africa,
706,SOM,947,wdi_region,Sub-Saharan Africa,
710,ZAF,947,wdi_region,Sub-Saharan Africa,
716,ZWE,947,wdi_region,Sub-Saharan Africa,
728,SSD,947,wdi_region,Sub-Saharan Africa,
729,SDN,947,wdi_region,Sub-Saharan Africa,
748,SWZ,947,wdi_region,Sub-Saharan Africa,
768,TGO,947,wdi_region,Sub-Saharan Africa,
800,UGA,947,wdi_region,Sub-Saharan Africa,
834,TZA,947,wdi_region,Sub-Saharan Africa,
854,BFA,947,wdi_region,Sub-Saharan Africa,
894,ZMB,947,wdi_region,Sub-Saharan Africa,
8,ALB,948,wdi_region,Europe & Central Asia,
20,AND,948,wdi_region,Europe & Central Asia,
31,AZE,948,wdi_region,Europe & Central Asia,
40,AUT,948,wdi_region,Europe & Central Asia,
51,ARM,948,wdi_region,Europe & Central Asia,
56,BEL,948,wdi_region,Europe & Central Asia,
70,BIH,948,wdi_region,Europe & Central Asia,
100,BGR,948,wdi_region,Europe & Central Asia,
112,BLR,948,wdi_region,Europe & Central Asia,
191,HRV,948,wdi_region,Europe & Central Asia,
196,CYP,948,wdi_region,Europe & Central Asia,
203,CZE,948,wdi_region,Europe & Central Asia,
208,DNK,948,wdi_region,Europe & Central Asia,
233,EST,948,wdi_region,Europe & Central Asia,
234,FRO,948,wdi_region,Europe & Central Asia,
246,FIN,948,wdi_region,Europe & Central Asia,
250,FRA,948,wdi_region,Europe & Central Asia,
268,GEO,948,wdi_region,Europe & Central Asia,
276,DEU,948,wdi_region,Europe & Central Asia,
292,GIB,948,wdi_region,Europe & Central Asia,
300,GRC,948,wdi_region,Europe & Central Asia,
304,GRL,948,wdi_region,Europe & Central Asia,
348,HUN,948,wdi_region,Europe & Central Asia,
352,ISL,948,wdi_region,Europe & Central Asia,
372,IRL,948,wdi_region,Europe & Central Asia,
380,ITA,948,wdi_region,Europe & Central Asia,
398,KAZ,948,wdi_region,Europe & Central Asia,
417,KGZ,948,wdi_region,Europe & Central Asia,
428,LVA,948,wdi_region,Europe & Central Asia,
440,LTU,948,wdi_region,Europe & Central Asia,
442,LUX,948,wdi_region,Europe & Central Asia,
498,MDA,948,wdi_region,Europe & Central Asia,
499,MNE,948,wdi_region,Europe & Central Asia,
528,NLD,948,wdi_region,Europe & Central Asia,
578,NOR,948,wdi_region,Europe & Central Asia,
616,POL,948,wdi_region,Europe & Central Asia,
620,PRT,948,wdi_region,Europe & Central Asia,
642,ROU,948,wdi_region,Europe & Central Asia,
643,RUS,948,wdi_region,Europe & Central Asia,
674,SMR,948,wdi_region,Europe & Central Asia,
688,SRB,948,wdi_region,Europe & Central Asia,
703,SVK,948,wdi_region,Europe & Central Asia,
705,SVN,948,wdi_region,Europe & Central Asia,
724,ESP,948,wdi_region,Europe & Central Asia,
752,SWE,948,wdi_region,Europe & Central Asia,
756,CHE,948,wdi_region,Europe & Central Asia,
762,TJK,948,wdi_region,Europe & Central Asia,
792,TUR,948,wdi_region,Europe & Central Asia,
795,TKM,948,wdi_region,Europe & Central Asia,
804,UKR,948,wdi_region,Europe & Central Asia,
807,MKD,948,wdi_region,Europe & Central Asia,
826,GBR,948,wdi_region,Europe & Central Asia,
860,UZB,948,wdi_region,Europe & Central Asia,
12,DZA,949,wdi_region,Middle East & North Africa,
48,BHR,949,wdi_region,Middle East & North Africa,
262,DJI,949,wdi_region,Middle East & North Africa,
275,PSE,949,wdi_region,Middle East & North Africa,
364,IRN,949,wdi_region,Middle East & North Africa,
368,IRQ,949,wdi_region,Middle East & North Africa,
376,ISR,949,wdi_region,Middle East & North Africa,
400,JOR,949,wdi_region,Middle East & North Africa,
414,KWT,949,wdi_region,Middle East & North Africa,
422,LBN,949,wdi_region,Middle East & North Africa,
434,LBY,949,wdi_region,Middle East & North Africa,
470,MLT,949,wdi_region,Middle East & North Africa,
504,MAR,949,wdi_region,Middle East & North Africa,
512,OMN,949,wdi_region,Middle East & North Africa,
634,QAT,949,wdi_region,Middle East & North Africa,
682,SAU,949,wdi_region,Middle East & North Africa,
760,SYR,949,wdi_region,Middle East & North Africa,
784,ARE,949,wdi_region,Middle East & North Africa,
788,TUN,949,wdi_region,Middle East & North Africa,
818,EGY,949,wdi_region,Middle East & North Africa,
887,YEM,949,wdi_region,Middle East & North Africa,
16,ASM,950,wdi_region,East Asia & Pacific,
36,AUS,950,wdi_region,East Asia & Pacific,
90,SLB,950,wdi_region,East Asia & Pacific,
96,BRN,950,wdi_region,East Asia & Pacific,
104,MMR,950,wdi_region,East Asia & Pacific,
116,KHM,950,wdi_region,East Asia & Pacific,
156,CHN,950,wdi_region,East Asia & Pacific,
242,FJI,950,wdi_region,East Asia & Pacific,
258,PYF,950,wdi_region,East Asia & Pacific,
296,KIR,950,wdi_region,East Asia & Pacific,
316,GUM,950,wdi_region,East Asia & Pacific,
344,HKG,950,wdi_region,East Asia & Pacific,
360,IDN,950,wdi_region,East Asia & Pacific,
392,JPN,950,wdi_region,East Asia & Pacific,
408,PRK,950,wdi_region,East Asia & Pacific,
410,KOR,950,wdi_region,East Asia & Pacific,
418,LAO,950,wdi_region,East Asia & Pacific,
446,MAC,950,wdi_region,East Asia & Pacific,
458,MYS,950,wdi_region,East Asia & Pacific,
496,MNG,950,wdi_region,East Asia & Pacific,
520,NRU,950,wdi_region,East Asia & Pacific,
540,NCL,950,wdi_region,East Asia & Pacific,
548,VUT,950,wdi_region,East Asia & Pacific,
554,NZL,950,wdi_region,East Asia & Pacific,
580,MNP,950,wdi_region,East Asia & Pacific,
583,FSM,950,wdi_region,East Asia & Pacific,
584,MHL,950,wdi_region,East Asia & Pacific,
585,PLW,950,wdi_region,East Asia & Pacific,
598,PNG,950,wdi_region,East Asia & Pacific,
608,PHL,950,wdi_region,East Asia & Pacific,
626,TLS,950,wdi_region,East Asia & Pacific,
702,SGP,950,wdi_region,East Asia & Pacific,
704,VNM,950,wdi_region,East Asia & Pacific,
764,THA,950,wdi_region,East Asia & Pacific,
776,TON,950,wdi_region,East Asia & Pacific,
798,TUV,950,wdi_region,East Asia & Pacific,
882,WSM,950,wdi_region,East Asia & Pacific,
60,BMU,951,wdi_region,North America,
124,CAN,951,wdi_region,North America,
840,USA,951,wdi_region,North America,
4,AFG,1,world,world,
8,ALB,1,world,world,
10,ATA,1,world,world,
12,DZA,1,world,world,
16,ASM,1,world,world,
20,AND,1,world,world,
24,AGO,1,world,world,
28,ATG,1,world,world,
31,AZE,1,world,world,
32,ARG,1,world,world,
36,AUS,1,world,world,
40,AUT,1,world,world,
44,BHS,1,world,world,
48,BHR,1,world,world,
50,BGD,1,world,world,
51,ARM,1,world,world,
52,BRB,1,world,world,
56,BEL,1,world,world,
60,BMU,1,world,world,
64,BTN,1,world,world,
68,BOL,1,world,world,
70,BIH,1,world,world,
72,BWA,1,world,world,
74,BVT,1,world,world,
76,BRA,1,world,world,
84,BLZ,1,world,world,
86,IOT,1,world,world,
90,SLB,1,world,world,
92,VGB,1,world,world,
96,BRN,1,world,world,
100,BGR,1,world,world,
104,MMR,1,world,world,
108,BDI,1,world,world,
112,BLR,1,world,world,
116,KHM,1,world,world,
120,CMR,1,world,world,
124,CAN,1,world,world,
132,CPV,1,world,world,
136,CYM,1,world,world,
140,CAF,1,world,world,
144,LKA,1,world,world,
148,TCD,1,world,world,
152,CHL,1,world,world,
156,CHN,1,world,world,
158,TWN,1,world,world,
162,CXR,1,world,world,
166,CCK,1,world,world,
170,COL,1,world,world,
174,COM,1,world,world,
175,MYT,1,world,world,
178,COG,1,world,world,
180,COD,1,world,world,
184,COK,1,world,world,
188,CRI,1,world,world,
191,HRV,1,world,world,
192,CUB,1,world,world,
196,CYP,1,world,world,
200,CSK,1,world,world,
203,CZE,1,world,world,
204,BEN,1,world,world,
208,DNK,1,world,world,
212,DMA,1,world,world,
214,DOM,1,world,world,
218,ECU,1,world,world,
222,SLV,1,world,world,
226,GNQ,1,world,world,
231,ETH,1,world,world,
232,ERI,1,world,world,
233,EST,1,world,world,
234,FRO,1,world,world,
238,FLK,1,world,world,
239,SGS,1,world,world,
242,FJI,1,world,world,
246,FIN,1,world,world,
250,FRA,1,world,world,
254,GUF,1,world,world,
258,PYF,1,world,world,
260,ATF,1,world,world,
262,DJI,1,world,world,
266,GAB,1,world,world,
268,GEO,1,world,world,
270,GMB,1,world,world,
275,PSE,1,world,world,
276,DEU,1,world,world,
278,DDR,1,world,world,
288,GHA,1,world,world,
292,GIB,1,world,world,
296,KIR,1,world,world,
300,GRC,1,world,world,
304,GRL,1,world,world,
308,GRD,1,world,world,
312,GLP,1,world,world,
316,GUM,1,world,world,
320,GTM,1,world,world,
324,GIN,1,world,world,
328,GUY,1,world,world,
332,HTI,1,world,world,
334,HMD,1,world,world,
336,VAT,1,world,world,
340,HND,1,world,world,
344,HKG,1,world,world,
348,HUN,1,world,world,
352,ISL,1,world,world,
356,IND,1,world,world,
360,IDN,1,world,world,
364,IRN,1,world,world,
368,IRQ,1,world,world,
372,IRL,1,world,world,
376,ISR,1,world,world,
380,ITA,1,world,world,
384,CIV,1,world,world,
388,JAM,1,world,world,
392,JPN,1,world,world,
398,KAZ,1,world,world,
400,JOR,1,world,world,
404,KEN,1,world,world,
408,PRK,1,world,world,
410,KOR,1,world,world,
414,KWT,1,world,world,
417,KGZ,1,world,world,
418,LAO,1,world,world,
422,LBN,1,world,world,
426,LSO,1,world,world,
428,LVA,1,world,world,
430,LBR,1,world,world,
434,LBY,1,world,world,
440,LTU,1,world,world,
442,LUX,1,world,world,
446,MAC,1,world,world,
450,MDG,1,world,world,
454,MWI,1,world,world,
458,MYS,1,world,world,
462,MDV,1,world,world,
466,MLI,1,world,world,
470,MLT,1,world,world,
474,MTQ,1,world,world,
478,MRT,1,world,world,
480,MUS,1,world,world,
484,MEX,1,world,world,
496,MNG,1,world,world,
498,MDA,1,world,world,
499,MNE,1,world,world,
500,MSR,1,world,world,
504,MAR,1,world,world,
508,MOZ,1,world,world,
512,OMN,1,world,world,
516,NAM,1,world,world,
520,NRU,1,world,world,
524,NPL,1,world,world,
528,NLD,1,world,world,
530,ANT,1,world,world,
531,CUW,1,world,world,
533,ABW,1,world,world,
534,SXM,1,world,world,
535,BES,1,world,world,
540,NCL,1,world,world,
548,VUT,1,world,world,
554,NZL,1,world,world,
558,NIC,1,world,world,
562,NER,1,world,world,
566,NGA,1,world,world,
570,NIU,1,world,world,
574,NFK,1,world,world,
578,NOR,1,world,world,
580,MNP,1,world,world,
581,UMI,1,world,world,
582,PCI,1,world,world,
583,FSM,1,world,world,
584,MHL,1,world,world,
585,PLW,1,world,world,
586,PAK,1,world,world,
591,PAN,1,world,world,
592,PCZ,1,world,world,
598,PNG,1,world,world,
600,PRY,1,world,world,
604,PER,1,world,world,
608,PHL,1,world,world,
612,PCN,1,world,world,
616,POL,1,world,world,
620,PRT,1,world,world,
624,GNB,1,world,world,
626,TLS,1,world,world,
634,QAT,1,world,world,
638,REU,1,world,world,
642,ROU,1,world,world,
643,RUS,1,world,world,
646,RWA,1,world,world,
652,BLM,1,world,world,
654,SHN,1,world,world,
659,KNA,1,world,world,
660,AIA,1,world,world,
662,LCA,1,world,world,
666,SPM,1,world,world,
670,VCT,1,world,world,
674,SMR,1,world,world,
678,STP,1,world,world,
682,SAU,1,world,world,
686,SEN,1,world,world,
688,SRB,1,world,world,
690,SYC,1,world,world,
694,SLE,1,world,world,
702,SGP,1,world,world,
703,SVK,1,world,world,
704,VNM,1,world,world,
705,SVN,1,world,world,
706,SOM,1,world,world,
710,ZAF,1,world,world,
716,ZWE,1,world,world,
720,YMD,1,world,world,
724,ESP,1,world,world,
728,SSD,1,world,world,
729,SDN,1,world,world,
732,ESH,1,world,world,
740,SUR,1,world,world,
748,SWZ,1,world,world,
752,SWE,1,world,world,
756,CHE,1,world,world,
760,SYR,1,world,world,
762,TJK,1,world,world,
764,THA,1,world,world,
768,TGO,1,world,world,
772,TKL,1,world,world,
776,TON,1,world,world,
780,TTO,1,world,world,
784,ARE,1,world,world,
788,TUN,1,world,world,
792,TUR,1,world,world,
795,TKM,1,world,world,
796,TCA,1,world,world,
798,TUV,1,world,world,
800,UGA,1,world,world,
804,UKR,1,world,world,
807,MKD,1,world,world,
810,SUN,1,world,world,
818,EGY,1,world,world,
826,GBR,1,world,world,
834,TZA,1,world,world,
840,USA,1,world,world,
850,VIR,1,world,world,
854,BFA,1,world,world,
858,URY,1,world,world,
860,UZB,1,world,world,
862,VEN,1,world,world,
868,VDR,1,world,world,
876,WLF,1,world,world,
882,WSM,1,world,world,
887,YEM,1,world,world,
890,YUG,1,world,world,
891,SCG,1,world,world,
894,ZMB,1,world,world,
914,USP,1,world,world,
999,ANS,1,world,world,
