product_id,product_sitc_code,product_level,product_name,product_name_short,product_parent_id,product_id_hierarchy,show_feasibility
729,0722,4,"Cocoa powder, unsweetened","Cocoa powder, unsweetened",107,1.107.729,True
730,0723,4,Cocoa butter and paste,Cocoa butter and paste,107,1.107.730,True
731,0730,4,"Chocolate and other preparations containing cocoa, nes","Chocolate and other preparations containing cocoa, nes",107,1.107.731,True
732,0741,4,Tea,Tea,107,1.107.732,True
733,0742,4,Mate,Mate,107,1.107.733,True
734,0751,4,"Pepper of ""piper""; pimento of ""capsicum or pimenta""","Pepper of ""piper""; pimento of ""capsicum or pimenta""",107,1.107.734,True
735,0752,4,"Spices, except pepper and pimento","Spices, except pepper and pimento",107,1.107.735,True
736,0811,4,"Hay and fodder, green or dry","Hay and fodder, green or dry",108,1.108.736,True
737,0812,4,"Bran, sharps and other residues derives of cereals","Bran, sharps and other residues derives of cereals",108,1.108.737,True
738,0813,4,Oilcake and other residues (except dregs),Oilcake and other residues (except dregs),108,1.108.738,False
739,0814,4,"Flours and meals, of meat, fish,etc, unfit for human; greaves","Flours and meals, of meat, fish,etc, unfit for human; greaves",108,1.108.739,True
740,0819,4,"Food waste and prepared animal feed, nes","Food waste and prepared animal feed, nes",108,1.108.740,False
741,0913,4,"Lard, pig and poultry fat, rendered or solvent-extracted","Lard, pig and poultry fat, rendered or solvent-extracted",109,1.109.741,True
742,0914,4,"Margarine, imitation lard and other prepared edible fats, nes","Margarine, imitation lard and other prepared edible fats, nes",109,1.109.742,True
743,0980,4,"Edible products and preparations, nes","Edible products and preparations, nes",109,1.109.743,True
744,1110,4,"Non-alcoholic beverages, nes","Non-alcoholic beverages, nes",110,2.110.744,True
745,1121,4,Wine of fresh grapes etc,Wine of fresh grapes etc,110,2.110.745,True
746,1122,4,"Other fermented beverages, nes (cider, perry, mead, etc)","Other fermented beverages, nes (cider, perry, mead, etc)",110,2.110.746,True
747,1123,4,"Beer made from malt (including ale, stout and porter)","Beer made from malt (including ale, stout and porter)",110,2.110.747,True
748,1124,4,"Distilled alcoholic beverages, nes","Distilled alcoholic beverages, nes",110,2.110.748,True
749,1211,4,"Tobacco, not stripped","Tobacco, not stripped",111,2.111.749,True
750,1212,4,"Tobacco, wholly or partly stripped","Tobacco, wholly or partly stripped",111,2.111.750,True
751,1213,4,Tobacco refuse,Tobacco refuse,111,2.111.751,True
752,1221,4,"Cigars, cheroots: cigarillos","Cigars, cheroots: cigarillos",111,2.111.752,True
753,1222,4,Cigarettes,Cigarettes,111,2.111.753,True
754,1223,4,"Tobacco, manufactured; tobacco extract and essences","Tobacco, manufactured; tobacco extract and essences",111,2.111.754,True
755,2111,4,"Bovine and equine hides, raw, whether or not split","Bovine and equine hides, raw, whether or not split",112,3.112.755,True
756,2112,4,"Calf skins, raw, whether or not split","Calf skins, raw, whether or not split",112,3.112.756,True
757,2114,4,"Goat and kid skins, raw, whether or not split","Goat and kid skins, raw, whether or not split",112,3.112.757,True
758,2116,4,"Sheep and lamb skin with the wool on, raw, whether or not split","Sheep and lamb skin with the wool on, raw, whether or not split",112,3.112.758,True
759,2117,4,"Sheep and lamb skin without the wool, raw, whether or not split","Sheep and lamb skin without the wool, raw, whether or not split",112,3.112.759,True
760,2119,4,"Hides and skins, nes; waste and used leather","Hides and skins, nes; waste and used leather",112,3.112.760,False
761,2120,4,"Furskins, raw","Furskins, raw",112,3.112.761,True
762,2221,4,"Groundnuts, green","Groundnuts, green",113,3.113.762,True
763,2222,4,Soya beans,Soya beans,113,3.113.763,True
764,2223,4,Cotton seeds,Cotton seeds,113,3.113.764,True
765,2224,4,Sunflower seeds,Sunflower seeds,113,3.113.765,True
766,2225,4,Sesame seeds,Sesame seeds,113,3.113.766,True
767,2226,4,Rape and colza seeds,Rape and colza seeds,113,3.113.767,True
768,2231,4,Copra,Copra,113,3.113.768,True
769,2232,4,Palm nuts and kernels,Palm nuts and kernels,113,3.113.769,True
770,2234,4,Linseed,Linseed,113,3.113.770,True
771,2235,4,Castor oil seeds,Castor oil seeds,113,3.113.771,True
772,2238,4,"Oil seeds and oleaginous fruits, nes","Oil seeds and oleaginous fruits, nes",113,3.113.772,True
773,2239,4,"Flour or meals of oil seeds or oleaginous fruit, non-defatted","Flour or meals of oil seeds or oleaginous fruit, non-defatted",113,3.113.773,True
774,2320,4,Natural rubber latex; natural rubber and gums,Natural rubber latex; natural rubber and gums,114,3.114.774,False
775,2331,4,"Synthetic rubber, latex; factice derived from oils","Synthetic rubber, latex; factice derived from oils",114,3.114.775,True
776,2332,4,"Reclaimed rubber, waste, scrap of unhardened rubber","Reclaimed rubber, waste, scrap of unhardened rubber",114,3.114.776,False
777,2440,4,"Cork, natural, raw and waste","Cork, natural, raw and waste",115,3.115.777,False
778,2450,4,Fuel wood and wood charcoal,Fuel wood and wood charcoal,115,3.115.778,True
779,2460,4,Pulpwood (including chips and wood waste),Pulpwood (including chips and wood waste),115,3.115.779,True
780,2471,4,"Sawlogs and veneer logs, of coniferous species","Sawlogs and veneer logs, of coniferous species",115,3.115.780,True
781,2472,4,"Sawlogs and veneer logs, of non-coniferous species","Sawlogs and veneer logs, of non-coniferous species",115,3.115.781,True
782,2479,4,"Pitprops, poles, piling, post and other wood in the rough, nes","Pitprops, poles, piling, post and other wood in the rough, nes",115,3.115.782,True
783,2481,4,Railway or tramway sleepers (ties) of wood,Railway or tramway sleepers (ties) of wood,115,3.115.783,True
784,2482,4,"Wood of coniferous species, sawn, planed, tongued, grooved, etc","Wood of coniferous species, sawn, planed, tongued, grooved, etc",115,3.115.784,True
785,2483,4,"Wood, non-coniferous species, sawn, planed, tongued, grooved, etc","Wood, non-coniferous species, sawn, planed, tongued, grooved, etc",115,3.115.785,True
786,2511,4,"Waste paper and paperboard, etc","Waste paper and paperboard, etc",116,3.116.786,False
787,2512,4,Mechanical wood pulp,Mechanical wood pulp,116,3.116.787,True
788,2516,4,"Chemical wood pulp, dissolving grades","Chemical wood pulp, dissolving grades",116,3.116.788,True
789,2517,4,"Chemical wood pulp, soda or sulphate","Chemical wood pulp, soda or sulphate",116,3.116.789,True
790,2518,4,"Chemical wood pulp, sulphite","Chemical wood pulp, sulphite",116,3.116.790,True
791,2519,4,Other cellulosic pulps,Other cellulosic pulps,116,3.116.791,True
792,2613,4,Raw silk (not thrown),Raw silk (not thrown),117,3.117.792,True
793,2614,4,Silk worm cocoons and silk waste,Silk worm cocoons and silk waste,117,3.117.793,False
794,2631,4,"Raw cotton, excluding linters, not carded or combed","Raw cotton, excluding linters, not carded or combed",117,3.117.794,True
795,2632,4,Cotton linters,Cotton linters,117,3.117.795,True
796,2633,4,"Cotton waste, not carded or combed","Cotton waste, not carded or combed",117,3.117.796,True
797,2634,4,"Cotton, carded or combed","Cotton, carded or combed",117,3.117.797,True
798,2640,4,"Jute, other textile bast fibres, nes, raw, processed but not spun","Jute, other textile bast fibres, nes, raw, processed but not spun",117,3.117.798,True
799,2651,4,"Flax and ramie, flax tow, ramie noils, and waste","Flax and ramie, flax tow, ramie noils, and waste",117,3.117.799,True
800,2652,4,"True hemp, raw or processed but not spun, its tow and waste","True hemp, raw or processed but not spun, its tow and waste",117,3.117.800,False
801,2654,4,"Sisal, agave fibres, raw or processed but not spun, and waste","Sisal, agave fibres, raw or processed but not spun, and waste",117,3.117.801,False
802,2655,4,"Manila hemp, raw or processed but not spun, its tow and waste","Manila hemp, raw or processed but not spun, its tow and waste",117,3.117.802,True
803,2659,4,"Vegetable textile fibres, nes, and waste","Vegetable textile fibres, nes, and waste",117,3.117.803,True
804,2665,4,"Discontinuous synthetic fibres, not carded or combed","Discontinuous synthetic fibres, not carded or combed",117,3.117.804,True
805,2666,4,Continuous filament tow for synthetic (discontinuous) fibres,Continuous filament tow for synthetic (discontinuous) fibres,117,3.117.805,True
806,2667,4,"Discontinuous synthetic fibres, carded or combed","Discontinuous synthetic fibres, carded or combed",117,3.117.806,True
807,2671,4,Regenerated fibre suitable for spinning,Regenerated fibre suitable for spinning,117,3.117.807,False
808,2672,4,"Waste of man-made fibres, not carded or combed","Waste of man-made fibres, not carded or combed",117,3.117.808,False
809,2681,4,Wool greasy or fleece-washed of sheep or lambs,Wool greasy or fleece-washed of sheep or lambs,117,3.117.809,True
810,2682,4,"Wool degreased, uncombed of sheep or lambs","Wool degreased, uncombed of sheep or lambs",117,3.117.810,True
811,2683,4,"Fine animal hair, not carded or combed","Fine animal hair, not carded or combed",117,3.117.811,True
812,2685,4,"Horsehair and other coarse animal hair, not carded or combed","Horsehair and other coarse animal hair, not carded or combed",117,3.117.812,False
813,2686,4,"Waste of sheep's or lambs' wool, or of other animal hair, nes","Waste of sheep's or lambs' wool, or of other animal hair, nes",117,3.117.813,False
814,2687,4,"Sheep's or lambs' wool, or of other animal hair, carded or combed","Sheep's or lambs' wool, or of other animal hair, carded or combed",117,3.117.814,True
815,2690,4,Old clothing and other old textile articles; rags,Old clothing and other old textile articles; rags,117,3.117.815,False
816,2711,4,"Animal or vegetable fertilizer, crude","Animal or vegetable fertilizer, crude",118,3.118.816,True
817,2712,4,Natural sodium nitrate,Natural sodium nitrate,118,3.118.817,True
818,2713,4,"Natural calcium phosphates, natural aluminium, etc","Natural calcium phosphates, natural aluminium, etc",118,3.118.818,False
819,2714,4,"Potassium salts, natural, crude","Potassium salts, natural, crude",118,3.118.819,True
820,2731,4,"Building and monumental (dimension) stone, roughly squared, split","Building and monumental (dimension) stone, roughly squared, split",118,3.118.820,False
821,2732,4,"Gypsum, plasters, limestone flux and calcareous stone","Gypsum, plasters, limestone flux and calcareous stone",118,3.118.821,True
822,2733,4,"Sands, excluding metal-bearing sands","Sands, excluding metal-bearing sands",118,3.118.822,False
823,2734,4,"Pebbles, gravel, crushed or broken stone, etc","Pebbles, gravel, crushed or broken stone, etc",118,3.118.823,True
824,2741,4,"Sulphur (other than sublimed, precipitated or colloidal)","Sulphur (other than sublimed, precipitated or colloidal)",118,3.118.824,True
825,2742,4,"Iron pyrites, unroasted","Iron pyrites, unroasted",118,3.118.825,False
826,2771,4,Industrial diamonds,Industrial diamonds,118,3.118.826,False
827,2772,4,Other natural abrasives,Other natural abrasives,118,3.118.827,False
828,2782,4,"Clay and other refractory minerals, nes","Clay and other refractory minerals, nes",118,3.118.828,False
829,2783,4,Common salt; pure sodium chloride; salt liquors; sea water,Common salt; pure sodium chloride; salt liquors; sea water,118,3.118.829,True
830,2784,4,Asbestos,Asbestos,118,3.118.830,True
831,2785,4,"Quartz, mica, felspar, fluorspar, cryolite and chiolite","Quartz, mica, felspar, fluorspar, cryolite and chiolite",118,3.118.831,False
832,2786,4,"Slag, scalings, dross and similar waste, nes","Slag, scalings, dross and similar waste, nes",118,3.118.832,True
833,2789,4,"Minerals, crude, nes","Minerals, crude, nes",118,3.118.833,False
834,2814,4,Roasted iron pyrites,Roasted iron pyrites,119,3.119.834,True
835,2815,4,"Iron ore and concentrates, not agglomerated","Iron ore and concentrates, not agglomerated",119,3.119.835,True
836,2816,4,Iron ore agglomerates,Iron ore agglomerates,119,3.119.836,True
837,2820,4,Waste and scrap metal of iron or steel,Waste and scrap metal of iron or steel,119,3.119.837,False
838,2860,4,Ores and concentrates of uranium and thorium,Ores and concentrates of uranium and thorium,119,3.119.838,True
839,2871,4,Copper ore and concentrates; copper matte; cement copper,Copper ore and concentrates; copper matte; cement copper,119,3.119.839,True
840,2872,4,"Nickel ores and concentrates; nickel mattes, etc","Nickel ores and concentrates; nickel mattes, etc",119,3.119.840,True
841,2873,4,Aluminium ores and concentrates (including alumina),Aluminium ores and concentrates (including alumina),119,3.119.841,True
842,2874,4,Lead ores and concentrates,Lead ores and concentrates,119,3.119.842,True
843,2875,4,Zinc ores and concentrates,Zinc ores and concentrates,119,3.119.843,True
844,2876,4,Tin ores and concentrates,Tin ores and concentrates,119,3.119.844,True
845,2877,4,Manganese ore and concentrates,Manganese ore and concentrates,119,3.119.845,True
846,2879,4,Ores and concentrates of other non-ferrous base metals,Ores and concentrates of other non-ferrous base metals,119,3.119.846,False
847,2881,4,"Ash and residues, nes","Ash and residues, nes",119,3.119.847,True
848,2882,4,"Other non-ferrous base metal waste and scrap, nes","Other non-ferrous base metal waste and scrap, nes",119,3.119.848,False
849,2890,4,"Ores and concentrates of precious metals, waste, scrap","Ores and concentrates of precious metals, waste, scrap",119,3.119.849,False
850,2911,4,"Bones, ivory, horns, coral, shells and similar products","Bones, ivory, horns, coral, shells and similar products",120,3.120.850,False
851,2919,4,"Other materials of animal origin, nes","Other materials of animal origin, nes",120,3.120.851,False
852,2922,4,"Natural gums, resins, lacs and balsams","Natural gums, resins, lacs and balsams",120,3.120.852,True
853,2923,4,Vegetable plaiting materials,Vegetable plaiting materials,120,3.120.853,True
854,2924,4,Plants and parts of trees used in perfumery; in pharmacy; etc,Plants and parts of trees used in perfumery; in pharmacy; etc,120,3.120.854,True
855,2925,4,"Seeds, fruits and spores, nes, for planting","Seeds, fruits and spores, nes, for planting",120,3.120.855,True
856,2926,4,"Live plants, bulbs, etc","Live plants, bulbs, etc",120,3.120.856,True
857,2927,4,Cut flowers and foliage,Cut flowers and foliage,120,3.120.857,True
858,2929,4,"Other materials of vegetable origin, nes","Other materials of vegetable origin, nes",120,3.120.858,False
859,3221,4,"Anthracite, not agglomerated","Anthracite, not agglomerated",121,4.121.859,True
860,3222,4,"Other coal, not agglomerated","Other coal, not agglomerated",121,4.121.860,True
861,3223,4,"Lignite, not agglomerated","Lignite, not agglomerated",121,4.121.861,True
862,3224,4,"Peat, not agglomerated","Peat, not agglomerated",121,4.121.862,True
863,3231,4,"Briquettes, ovoids, from coal, lignite or peat","Briquettes, ovoids, from coal, lignite or peat",121,4.121.863,True
864,3232,4,"Coke and semi-coke of coal, of lignite or peat; retort carbon","Coke and semi-coke of coal, of lignite or peat; retort carbon",121,4.121.864,True
865,3330,4,Crude petroleum and oils obtained from bituminous materials,Crude petroleum and oils obtained from bituminous materials,122,4.122.865,True
866,3340,4,"Petroleum products, refined","Petroleum products, refined",122,4.122.866,False
867,3341,4,Gasoline and other light oils,Gasoline and other light oils,122,4.122.867,True
868,3342,4,Kerosene and other medium oils,Kerosene and other medium oils,122,4.122.868,True
869,3343,4,Gas oils,Gas oils,122,4.122.869,True
870,3344,4,"Fuel oils, nes","Fuel oils, nes",122,4.122.870,True
871,3345,4,"Lubricating petroleum oils, and preparations, nes","Lubricating petroleum oils, and preparations, nes",122,4.122.871,True
872,3351,4,Petroleum jelly and mineral waxes,Petroleum jelly and mineral waxes,122,4.122.872,True
873,3352,4,Mineral tars and products,Mineral tars and products,122,4.122.873,True
874,3353,4,"Mineral tar pitch, pitch coke","Mineral tar pitch, pitch coke",122,4.122.874,True
875,3354,4,"Petroleum bitumen, petroleum coke and bituminous mixtures, nes","Petroleum bitumen, petroleum coke and bituminous mixtures, nes",122,4.122.875,True
876,3413,4,"Petroleum gases and other gaseous hydrocarbons, nes, liquefied","Petroleum gases and other gaseous hydrocarbons, nes, liquefied",123,4.123.876,True
877,3414,4,"Petroleum gases, nes, in gaseous state","Petroleum gases, nes, in gaseous state",123,4.123.877,True
878,3415,4,"Coal gas, water gas and similar gases","Coal gas, water gas and similar gases",123,4.123.878,False
879,3510,4,Electric current,Electric current,124,4.124.879,True
880,4111,4,Fat and oils of fish and marine mammals,Fat and oils of fish and marine mammals,125,5.125.880,True
881,4113,4,"Animals oils, fats and greases, nes","Animals oils, fats and greases, nes",125,5.125.881,False
882,4232,4,Soya bean oil,Soya bean oil,126,5.126.882,True
883,4233,4,Cotton seed oil,Cotton seed oil,126,5.126.883,True
884,4234,4,Groundnut (peanut) oil,Groundnut (peanut) oil,126,5.126.884,True
885,4235,4,Olive oil,Olive oil,126,5.126.885,True
886,4236,4,Sunflower seed oil,Sunflower seed oil,126,5.126.886,True
887,4239,4,"Other fixed vegetable oils, soft","Other fixed vegetable oils, soft",126,5.126.887,True
888,4241,4,Linseed oil,Linseed oil,126,5.126.888,True
889,4242,4,Palm oil,Palm oil,126,5.126.889,True
890,4243,4,Coconut (copra) oil,Coconut (copra) oil,126,5.126.890,True
891,4244,4,Palm kernel oil,Palm kernel oil,126,5.126.891,True
892,4245,4,Castor oil,Castor oil,126,5.126.892,True
893,4249,4,"Fixed vegetable oils, nes","Fixed vegetable oils, nes",126,5.126.893,True
894,4311,4,Processed animal and vegetable oils,Processed animal and vegetable oils,127,5.127.894,True
895,4312,4,Hydrogenated animal or vegetable oils and fats,Hydrogenated animal or vegetable oils and fats,127,5.127.895,True
896,4313,4,"Fatty acids, acid oils, and residues; degras","Fatty acids, acid oils, and residues; degras",127,5.127.896,True
897,4314,4,Waxes of animal or vegetable origin,Waxes of animal or vegetable origin,127,5.127.897,True
898,5111,4,Acyclic hydrocarbons,Acyclic hydrocarbons,128,6.128.898,True
899,5112,4,Cyclic hydrocarbons,Cyclic hydrocarbons,128,6.128.899,True
900,5113,4,Halogenated derivatives of hydrocarbons,Halogenated derivatives of hydrocarbons,128,6.128.900,True
901,5114,4,"Hydrocarbons derivatives, nonhaloganeted","Hydrocarbons derivatives, nonhaloganeted",128,6.128.901,True
902,5121,4,"Acyclic alcohols, and their derivatives","Acyclic alcohols, and their derivatives",128,6.128.902,True
903,5122,4,"Cyclic alcohols, and their derivatives","Cyclic alcohols, and their derivatives",128,6.128.903,True
904,5123,4,"Phenols and phenol-alcohols, and their derivatives","Phenols and phenol-alcohols, and their derivatives",128,6.128.904,True
905,5137,4,Monocarboxylic acids and their derivatives,Monocarboxylic acids and their derivatives,128,6.128.905,True
906,5138,4,Polycarboxylic acids and their derivatives,Polycarboxylic acids and their derivatives,128,6.128.906,True
907,5139,4,"Oxygen-function acids, and their derivatives","Oxygen-function acids, and their derivatives",128,6.128.907,True
908,5145,4,Amine-function compounds,Amine-function compounds,128,6.128.908,True
909,5146,4,Oxygen-function amino-compounds,Oxygen-function amino-compounds,128,6.128.909,True
910,5147,4,Amide-function compounds; excluding urea,Amide-function compounds; excluding urea,128,6.128.910,True
911,5148,4,Other nitrogen-function compounds,Other nitrogen-function compounds,128,6.128.911,True
912,5154,4,Organo-sulphur compounds,Organo-sulphur compounds,128,6.128.912,True
913,5155,4,Other organo-inorganic compounds,Other organo-inorganic compounds,128,6.128.913,True
914,5156,4,Heterocyclic compound; nucleic acids,Heterocyclic compound; nucleic acids,128,6.128.914,True
915,5157,4,"Sulphonamides, sultones and sultams","Sulphonamides, sultones and sultams",128,6.128.915,True
916,5161,4,"Ethers, epoxides, acetals","Ethers, epoxides, acetals",128,6.128.916,False
917,5162,4,"Aldehyde, ketone and quinone-function compounds","Aldehyde, ketone and quinone-function compounds",128,6.128.917,False
918,5163,4,"Inorganic esters, their salts and derivatives","Inorganic esters, their salts and derivatives",128,6.128.918,True
919,5169,4,"Organic chemicals, nes","Organic chemicals, nes",128,6.128.919,True
920,5221,4,Chemical elements,Chemical elements,129,6.129.920,True
921,5222,4,Inorganic acids and oxygen compounds of non-metals,Inorganic acids and oxygen compounds of non-metals,129,6.129.921,True
922,5223,4,Halogen and sulphur compounds of non-metals,Halogen and sulphur compounds of non-metals,129,6.129.922,True
923,5224,4,"Metallic oxides of zinc, iron, lead, chromium etc","Metallic oxides of zinc, iron, lead, chromium etc",129,6.129.923,True
924,5225,4,"Inorganic bases and metallic oxides, hydroxides and peroxides","Inorganic bases and metallic oxides, hydroxides and peroxides",129,6.129.924,True
925,5231,4,Metallic salts and peroxysalts of inorganic acids,Metallic salts and peroxysalts of inorganic acids,129,6.129.925,True
926,5232,4,Metallic salts and peroxysalts of inorganic acids,Metallic salts and peroxysalts of inorganic acids,129,6.129.926,False
927,5233,4,Salts of metallic acids; compounds of precious metals,Salts of metallic acids; compounds of precious metals,129,6.129.927,True
928,5239,4,"Inorganic chemical products, nes","Inorganic chemical products, nes",129,6.129.928,False
929,5241,4,"Radio-active chemical elements, isotopes etc","Radio-active chemical elements, isotopes etc",129,6.129.929,True
930,5249,4,Other radio-active and associated materials,Other radio-active and associated materials,129,6.129.930,True
931,5311,4,"Synthetic organic dyestuffs, etc, natural indigo and colour lakes","Synthetic organic dyestuffs, etc, natural indigo and colour lakes",130,6.130.931,True
932,5312,4,"Synthetic organic luminophores, indigo, lakes","Synthetic organic luminophores, indigo, lakes",130,6.130.932,True
933,5322,4,"Dyeing, tanning extracts, tannins and their derivatives","Dyeing, tanning extracts, tannins and their derivatives",130,6.130.933,True
934,5323,4,Synthetic tanning substances; tanning preparations,Synthetic tanning substances; tanning preparations,130,6.130.934,True
935,5331,4,Other colouring matter; inorganic products use as luminophores,Other colouring matter; inorganic products use as luminophores,130,6.130.935,True
936,5332,4,Printing inks,Printing inks,130,6.130.936,True
937,5334,4,Varnishes and lacquers; distempers etc,Varnishes and lacquers; distempers etc,130,6.130.937,True
938,5335,4,"Glazes, driers, putty etc","Glazes, driers, putty etc",130,6.130.938,True
939,5411,4,Provitamins and vitamins,Provitamins and vitamins,131,6.131.939,True
940,5413,4,"Antibiotics, not put up as medicaments","Antibiotics, not put up as medicaments",131,6.131.940,True
941,5414,4,"Vegetable alkaloids and derivatives, not put up as medicaments","Vegetable alkaloids and derivatives, not put up as medicaments",131,6.131.941,True
942,5415,4,"Hormones, natural, or reproduce by synthesis, in bulk","Hormones, natural, or reproduce by synthesis, in bulk",131,6.131.942,True
943,5416,4,"Glycosides, glands, antisera, vaccines and similar products","Glycosides, glands, antisera, vaccines and similar products",131,6.131.943,True
944,5417,4,Medicaments (including veterinary medicaments),Medicaments (including veterinary medicaments),131,6.131.944,True
945,5419,4,"Pharmaceutical goods, other than medicaments","Pharmaceutical goods, other than medicaments",131,6.131.945,True
946,5513,4,"Essential oil, resinoid, etc","Essential oil, resinoid, etc",132,6.132.946,True
947,5514,4,"Mixtures of odoriferous substances, used in perfumery, food etc","Mixtures of odoriferous substances, used in perfumery, food etc",132,6.132.947,True
948,5530,4,"Perfumery, cosmetics, toilet preparations, etc","Perfumery, cosmetics, toilet preparations, etc",132,6.132.948,True
949,5541,4,"Soaps, organic products and preparations for use as soap","Soaps, organic products and preparations for use as soap",132,6.132.949,True
950,5542,4,"Organic surface-active agents, nes","Organic surface-active agents, nes",132,6.132.950,True
951,5543,4,"Polishes and creams, for furniture, floors, footwear, metals etc","Polishes and creams, for furniture, floors, footwear, metals etc",132,6.132.951,True
952,5621,4,"Mineral or chemical fertilizers, nitrogenous","Mineral or chemical fertilizers, nitrogenous",133,6.133.952,True
953,5622,4,"Mineral or chemical fertilizers, phosphatic","Mineral or chemical fertilizers, phosphatic",133,6.133.953,True
954,5623,4,"Mineral or chemical fertilizer, potassic","Mineral or chemical fertilizer, potassic",133,6.133.954,True
955,5629,4,"Fertilizers, nes","Fertilizers, nes",133,6.133.955,True
956,5721,4,Propellent powders and other prepared explosives,Propellent powders and other prepared explosives,134,6.134.956,True
957,5722,4,"Fuses, caps, igniters, detonators","Fuses, caps, igniters, detonators",134,6.134.957,True
958,5723,4,Pyrotechnic articles,Pyrotechnic articles,134,6.134.958,True
959,5821,4,Phenoplasts,Phenoplasts,135,6.135.959,True
960,5822,4,Aminoplasts,Aminoplasts,135,6.135.960,True
961,5823,4,Alkyds and other polyesters,Alkyds and other polyesters,135,6.135.961,True
962,5824,4,Polyamides,Polyamides,135,6.135.962,True
963,5825,4,Polyurethanes,Polyurethanes,135,6.135.963,True
964,5826,4,Epoxide resins,Epoxide resins,135,6.135.964,True
965,5827,4,Silicones,Silicones,135,6.135.965,True
966,5828,4,"Ion exchangers of the condensation, polycondensation etc","Ion exchangers of the condensation, polycondensation etc",135,6.135.966,True
967,5829,4,"Other condensation, polycodensation or polyaddition products","Other condensation, polycodensation or polyaddition products",135,6.135.967,True
968,5831,4,Polyethylene,Polyethylene,135,6.135.968,False
969,5832,4,Polypropylene,Polypropylene,135,6.135.969,True
970,5833,4,Polystyrene and its copolymers,Polystyrene and its copolymers,135,6.135.970,False
971,5834,4,Polyvinyl chloride,Polyvinyl chloride,135,6.135.971,False
972,5835,4,Copolymers of vinyl chloride and vinyl acetate,Copolymers of vinyl chloride and vinyl acetate,135,6.135.972,True
973,5836,4,Acrylic and methaacrylic polymers; acrylo-methacrylic copolymers,Acrylic and methaacrylic polymers; acrylo-methacrylic copolymers,135,6.135.973,True
974,5837,4,Polyvinyl acetate,Polyvinyl acetate,135,6.135.974,True
975,5838,4,Ion exchangers of the polymerization or copolymerization type,Ion exchangers of the polymerization or copolymerization type,135,6.135.975,True
976,5839,4,Other polymerization and copolymarization products,Other polymerization and copolymarization products,135,6.135.976,False
977,5841,4,Regenerated cellulose,Regenerated cellulose,135,6.135.977,True
978,5842,4,Cellulose nitrates,Cellulose nitrates,135,6.135.978,True
979,5843,4,Cellulose acetates,Cellulose acetates,135,6.135.979,True
980,5849,4,Other chemical derivatives of cellulose; vulcanized fibre,Other chemical derivatives of cellulose; vulcanized fibre,135,6.135.980,True
981,5851,4,Modified natural resins etc; derivatives of natural rubber,Modified natural resins etc; derivatives of natural rubber,135,6.135.981,True
982,5852,4,"Other artificial plastic materials, nes","Other artificial plastic materials, nes",135,6.135.982,True
983,5911,4,"Insecticides, for sale by retail or as preparations","Insecticides, for sale by retail or as preparations",136,6.136.983,True
984,5912,4,"Fungicides, for sale by retail or as preparation","Fungicides, for sale by retail or as preparation",136,6.136.984,True
985,5913,4,"Herbicides, for sale by retail or as preparation","Herbicides, for sale by retail or as preparation",136,6.136.985,True
986,5914,4,"Disinfectants, etc, for sale by retail or as preparation","Disinfectants, etc, for sale by retail or as preparation",136,6.136.986,True
987,5921,4,"Starches, insulin and wheat gluten","Starches, insulin and wheat gluten",136,6.136.987,True
988,5922,4,Albuminoid substances; glues,Albuminoid substances; glues,136,6.136.988,True
989,5981,4,Woods and resin-based chemical products,Woods and resin-based chemical products,136,6.136.989,True
990,5982,4,"Anti-knock preparation, anti-corrosive; viscosity improvers; etc","Anti-knock preparation, anti-corrosive; viscosity improvers; etc",136,6.136.990,True
991,5983,4,"Organic chemical products, nes","Organic chemical products, nes",136,6.136.991,True
992,5989,4,"Chemical products and preparations, nes","Chemical products and preparations, nes",136,6.136.992,True
993,6112,4,"Composition leather, in slabs, sheets or rolls","Composition leather, in slabs, sheets or rolls",137,7.137.993,True
994,6113,4,Calf leather,Calf leather,137,7.137.994,True
995,6114,4,Leather of other bovine cattle and equine leather,Leather of other bovine cattle and equine leather,137,7.137.995,True
996,6115,4,Sheep and lamb skin leather,Sheep and lamb skin leather,137,7.137.996,True
997,6116,4,Leather of other hides or skins,Leather of other hides or skins,137,7.137.997,True
998,6118,4,"Leather, specially dressed or finished, nes","Leather, specially dressed or finished, nes",137,7.137.998,True
999,6121,4,"Articles of leather use in machinery or mechanical appliances, etc","Articles of leather use in machinery or mechanical appliances, etc",137,7.137.999,False
1000,6122,4,"Saddlery and harness, of any material, for any kind of animal","Saddlery and harness, of any material, for any kind of animal",137,7.137.1000,True
1001,6123,4,Parts of footwear of any material except metal and asbestos,Parts of footwear of any material except metal and asbestos,137,7.137.1001,True
1002,6129,4,Other articles of leather or of composition leather,Other articles of leather or of composition leather,137,7.137.1002,True
1003,6130,4,"Furskins, tanned or dressed; pieces of furskin, tanned or dressed","Furskins, tanned or dressed; pieces of furskin, tanned or dressed",137,7.137.1003,True
1004,6210,4,Materials of rubber,Materials of rubber,138,7.138.1004,True
1005,6251,4,"Tires, pneumatic, new, for motor cars","Tires, pneumatic, new, for motor cars",138,7.138.1005,True
1006,6252,4,"Tires, pneumatic, new, for buses and lorries","Tires, pneumatic, new, for buses and lorries",138,7.138.1006,True
1007,6253,4,"Tires, pneumatic, new, for aircraft","Tires, pneumatic, new, for aircraft",138,7.138.1007,True
