product_id,product_hs92_code,year,export_value,import_value,pci
5,4,2019,1134830883574,1134830883574,0.31
5,4,2020,1053261980489,1053261980489,0.263
5,4,2021,1512597096160,1512597096160,0.272
5,4,2022,1614727197262,1614727197262,0.274
5,4,2023,1464720961698,1464720961698,0.245
5,4,2024,1442159153058,1442159153058,0.234
6,5,1988,295877229344,295877229344,
6,5,1989,308552861542,308552861542,
6,5,1990,349346476810,349346476810,
6,5,1991,363186160210,363186160210,
6,5,1992,407520664203,407520664203,
6,5,1995,578125043641,578125043641,0.487
6,5,1996,591442342592,591442342592,0.492
6,5,1997,610086021551,610086021551,0.498
6,5,1998,612845642155,612845642155,0.54
6,5,1999,634287647670,634287647670,0.546
6,5,2000,685303834825,685303834825,0.543
6,5,2001,695985818407,695985818407,0.531
6,5,2002,767959074783,767959074783,0.539
6,5,2003,911032388335,911032388335,0.527
6,5,2004,1104138228966,1104138228966,0.527
6,5,2005,1235262619508,1235262619508,0.521
6,5,2006,1392673379219,1392673379219,0.5
6,5,2007,1649663207364,1649663207364,0.501
6,5,2008,1850785091541,1850785091541,0.458
6,5,2009,1563207381717,1563207381717,0.484
6,5,2010,1810449059613,1810449059613,0.469
6,5,2011,2162929144268,2162929144268,0.44
6,5,2012,2116947908017,2116947908017,0.42
6,5,2013,2160597765141,2160597765141,0.463
6,5,2014,2192080366223,2192080366223,0.454
6,5,2015,1965889959600,1965889959600,0.468
6,5,2016,1954727832342,1954727832342,0.442
6,5,2017,2141246299186,2141246299186,0.445
6,5,2018,2381816181822,2381816181822,0.458
6,5,2019,2339898075145,2339898075145,0.46
6,5,2020,2352487804922,2352487804922,0.456
6,5,2021,2952975344192,2952975344192,0.431
6,5,2022,3173457490174,3173457490174,0.443
6,5,2023,2951618786870,2951618786870,0.416
6,5,2024,2980812978297,2980812978297,0.4
7,6,1988,309444747986,309444747986,
7,6,1989,333292285757,333292285757,
7,6,1990,384918852175,384918852175,
7,6,1991,406432953576,406432953576,
7,6,1992,452865019115,452865019115,
7,6,1995,527619347775,527619347775,0.593
7,6,1996,559080428024,559080428024,0.615
7,6,1997,594089590130,594089590130,0.539
7,6,1998,643480289314,643480289314,0.486
7,6,1999,658114425798,658114425798,0.461
7,6,2000,685523119455,685523119455,0.49
7,6,2001,695070714097,695070714097,0.424
7,6,2002,754917458894,754917458894,0.466
7,6,2003,861441287431,861441287431,0.45
7,6,2004,989978800884,989978800884,0.411
7,6,2005,1068544953532,1068544953532,0.381
7,6,2006,1232938935240,1232938935240,0.279
7,6,2007,1445252222852,1445252222852,0.323
7,6,2008,1555128218980,1555128218980,0.265
7,6,2009,1113637932644,1113637932644,0.301
7,6,2010,1385412924955,1385412924955,0.331
7,6,2011,1613107297736,1613107297736,0.347
7,6,2012,1632081259110,1632081259110,0.192
7,6,2013,1670697228328,1670697228328,0.192
7,6,2014,1731170736586,1731170736586,0.269
7,6,2015,1661462648735,1661462648735,0.2
7,6,2016,1669298363341,1669298363341,0.342
7,6,2017,1759349152769,1759349152769,0.288
7,6,2018,1830235442511,1830235442511,0.225
7,6,2019,1796365023601,1796365023601,0.321
7,6,2020,1501971475073,1501971475073,0.3
7,6,2021,1753802745307,1753802745307,0.26
7,6,2022,1822919758096,1822919758096,0.309
7,6,2023,2151869530425,2151869530425,0.255
7,6,2024,2103048164170,2103048164170,0.283
8,7,1988,433387730641,433387730641,
8,7,1989,474831656301,474831656301,
8,7,1990,549629816178,549629816178,
8,7,1991,580878617973,580878617973,
8,7,1992,643790170110,643790170110,
8,7,1995,876806012758,876806012758,0.668
8,7,1996,935530518953,935530518953,0.704
8,7,1997,989925607964,989925607964,0.681
8,7,1998,994486812588,994486812588,0.581
8,7,1999,1028519090570,1028519090570,0.563
8,7,2000,1130609907386,1130609907386,0.616
8,7,2001,1086226256862,1086226256862,0.645
8,7,2002,1113902148328,1113902148328,0.636
8,7,2003,1282933236295,1282933236295,0.606
8,7,2004,1524918199115,1524918199115,0.609
8,7,2005,1659812104501,1659812104501,0.607
8,7,2006,1893542199130,1893542199130,0.63
8,7,2007,2219221154937,2219221154937,0.674
8,7,2008,2411249036350,2411249036350,0.692
8,7,2009,1916135767717,1916135767717,0.63
8,7,2010,2259250743181,2259250743181,0.66
8,7,2011,2587323556022,2587323556022,0.691
8,7,2012,2594299547649,2594299547649,0.706
8,7,2013,2605614094331,2605614094331,0.672
8,7,2014,2679412732521,2679412732521,0.682
8,7,2015,2454893231676,2454893231676,0.685
8,7,2016,2415176072465,2415176072465,0.705
8,7,2017,2650456837258,2650456837258,0.691
8,7,2018,2884170083306,2884170083306,0.681
8,7,2019,2837735492697,2837735492697,0.702
8,7,2020,2711851584273,2711851584273,0.731
8,7,2021,3204893870724,3204893870724,0.752
8,7,2022,3251414118918,3251414118918,0.74
8,7,2023,3314012712743,3314012712743,0.756
8,7,2024,3486482918036,3486482918036,0.748
9,8,1988,236652518643,236652518643,
9,8,1989,259883848159,259883848159,
9,8,1990,298562522757,298562522757,
9,8,1991,322292804948,322292804948,
9,8,1992,365631837972,365631837972,
9,8,1995,605322418889,605322418889,0.706
9,8,1996,624390871006,624390871006,0.673
9,8,1997,667817055956,667817055956,0.653
9,8,1998,667583359499,667583359499,0.632
9,8,1999,742058465894,742058465894,0.729
9,8,2000,902780807102,902780807102,0.789
9,8,2001,794531409350,794531409350,0.792
9,8,2002,822049719183,822049719183,0.798
9,8,2003,943877821887,943877821887,0.775
9,8,2004,1147877905915,1147877905915,0.775
9,8,2005,1240139213605,1240139213605,0.759
9,8,2006,1435290640815,1435290640815,0.783
9,8,2007,1591992418306,1591992418306,0.79
9,8,2008,1660804190368,1660804190368,0.794
9,8,2009,1395499847671,1395499847671,0.794
9,8,2010,1714948832989,1714948832989,0.831
9,8,2011,1877611484082,1877611484082,0.838
9,8,2012,1880462487392,1880462487392,0.877
9,8,2013,1977005812569,1977005812569,0.859
9,8,2014,2029807057211,2029807057211,0.863
9,8,2015,1975944450472,1975944450472,0.88
9,8,2016,1955226525620,1955226525620,0.862
9,8,2017,2141615043730,2141615043730,0.872
9,8,2018,2331043678012,2331043678012,0.861
9,8,2019,2300632850921,2300632850921,0.906
9,8,2020,2354573628503,2354573628503,0.913
9,8,2021,2869723080305,2869723080305,0.934
9,8,2022,3015015540727,3015015540727,0.923
9,8,2023,2907634515422,2907634515422,0.925
9,8,2024,2999008850046,2999008850046,0.898
10,9,1988,71281993451,71281993451,
10,9,1989,90795405132,90795405132,
10,9,1990,89679393132,89679393132,
10,9,1991,88351105059,88351105059,
10,9,1992,95936058707,95936058707,
10,9,1995,157015972695,157015972695,-1.346
10,9,1996,166438800943,166438800943,-1.195
10,9,1997,175715393106,175715393106,-1.051
10,9,1998,172042970794,172042970794,-1.177
10,9,1999,189024244513,189024244513,-1.285
10,9,2000,283577152672,283577152672,-1.68
10,9,2001,262288717005,262288717005,-1.731
10,9,2002,274888165184,274888165184,-1.561
10,9,2003,343057916349,343057916349,-1.611
10,9,2004,491534154747,491534154747,-1.568
10,9,2005,554195310774,554195310774,-1.471
10,9,2006,587722985861,587722985861,-1.775
10,9,2007,625429648253,625429648253,-1.855
10,9,2008,718789117703,718789117703,-2.15
10,9,2009,596807979413,596807979413,-2.158
10,9,2010,695188879222,695188879222,-1.678
10,9,2011,769162411541,769162411541,-1.552
10,9,2012,746191994512,746191994512,-1.581
10,9,2013,830060122356,830060122356,-1.491
10,9,2014,785083077215,785083077215,-1.478
10,9,2015,732369298443,732369298443,-1.556
10,9,2016,707593797571,707593797571,-1.533
10,9,2017,747763418209,747763418209,-1.493
10,9,2018,878123655472,878123655472,-1.549
10,9,2019,812631826097,812631826097,-1.246
10,9,2020,753185286806,753185286806,-1.281
10,9,2021,952789575576,952789575576,-1.38
10,9,2022,1222373282245,1222373282245,-1.366
10,9,2023,1049363296196,1049363296196,-1.206
10,9,2024,1116869639537,1116869639537,-1.158
