product_id,product_hs92_code,year,export_value,import_value,pci
104,05,1997,3682627406,3682627406,-1.279
104,05,1998,3531854108,3531854108,-1.219
104,05,1999,3202913116,3202913116,-1.03
104,05,2000,3434037094,3434037094,-0.981
104,05,2001,3311111198,3311111198,-1.045
104,05,2002,3557354936,3557354936,-0.913
104,05,2003,3982722018,3982722018,-0.859
104,05,2004,4651366012,4651366012,-0.845
104,05,2005,4974944865,4974944865,-0.845
104,05,2006,5238917209,5238917209,-0.796
104,05,2007,5858395712,5858395712,-0.841
104,05,2008,7131905238,7131905238,-0.879
104,05,2009,6358971307,6358971307,-1.007
104,05,2010,6856756328,6856756328,-0.832
104,05,2011,8700926195,8700926195,-0.859
104,05,2012,9184265049,9184265049,-0.791
104,05,2013,10108414522,10108414522,-0.934
104,05,2014,10340122113,10340122113,-0.852
104,05,2015,8500032241,8500032241,-0.915
104,05,2016,8130979875,8130979875,-0.742
104,05,2017,9657139650,9657139650,-0.81
104,05,2018,10802747620,10802747620,-0.825
104,05,2019,10507001030,10507001030,-0.911
104,05,2020,9626683971,9626683971,-0.825
104,05,2021,11080296500,11080296500,-0.886
104,05,2022,11219329347,11219329347,-0.989
104,05,2023,10862743497,10862743497,-1.002
104,05,2024,10765350470,10765350470,-0.873
105,06,1988,4963843631,4963843631,
105,06,1989,5110580813,5110580813,
105,06,1990,6199671397,6199671397,
105,06,1991,6830434490,6830434490,
105,06,1992,6982048618,6982048618,
105,06,1995,7463542694,7463542694,-1.265
105,06,1996,7644283839,7644283839,-1.533
105,06,1997,7029253512,7029253512,-1.185
105,06,1998,7650758690,7650758690,-1.359
105,06,1999,7969913977,7969913977,-1.287
105,06,2000,7829057998,7829057998,-1.342
105,06,2001,7578743617,7578743617,-1.251
105,06,2002,8754578729,8754578729,-1.231
105,06,2003,10573681415,10573681415,-1.239
105,06,2004,11437904990,11437904990,-1.174
105,06,2005,12019869632,12019869632,-1.29
105,06,2006,13221835799,13221835799,-1.187
105,06,2007,15057258670,15057258670,-1.197
105,06,2008,16206998070,16206998070,-1.142
105,06,2009,14770068384,14770068384,-1.191
105,06,2010,15503416364,15503416364,-1.018
105,06,2011,18952787539,18952787539,-1.062
105,06,2012,17803537787,17803537787,-1.08
105,06,2013,18599914008,18599914008,-1.212
105,06,2014,19102589308,19102589308,-1.286
105,06,2015,16846300648,16846300648,-1.301
105,06,2016,17294578485,17294578485,-1.039
105,06,2017,18029989585,18029989585,-0.99
105,06,2018,19420685791,19420685791,-0.968
105,06,2019,19621292645,19621292645,-1.041
105,06,2020,20209826164,20209826164,-1.041
105,06,2021,24408827301,24408827301,-1.046
105,06,2022,21621470324,21621470324,-1.023
105,06,2023,22037652969,22037652969,-1.046
105,06,2024,23087333940,23087333940,-0.959
106,07,1988,11868528081,11868528081,
106,07,1989,11966087249,11966087249,
106,07,1990,15303087438,15303087438,
106,07,1991,16291235136,16291235136,
106,07,1992,16475589954,16475589954,
106,07,1995,20190197354,20190197354,-1.202
106,07,1996,19684613017,19684613017,-1.246
106,07,1997,18906309886,18906309886,-1.258
106,07,1998,19953008083,19953008083,-1.314
106,07,1999,19886681090,19886681090,-1.256
106,07,2000,19257987384,19257987384,-1.291
106,07,2001,20561643666,20561643666,-1.295
106,07,2002,22081146887,22081146887,-1.351
106,07,2003,26052383687,26052383687,-1.327
106,07,2004,28697358534,28697358534,-1.284
106,07,2005,30992992870,30992992870,-1.259
106,07,2006,35284715342,35284715342,-1.244
106,07,2007,41738664964,41738664964,-1.219
106,07,2008,45521223541,45521223541,-1.19
106,07,2009,44543557546,44543557546,-1.207
106,07,2010,52487872943,52487872943,-1.22
106,07,2011,58503246005,58503246005,-1.363
106,07,2012,53733632460,53733632460,-1.265
106,07,2013,61310810721,61310810721,-1.264
106,07,2014,61767284362,61767284362,-1.266
106,07,2015,61530754224,61530754224,-1.291
106,07,2016,65423541585,65423541585,-1.463
106,07,2017,67365640244,67365640244,-1.438
106,07,2018,66793448895,66793448895,-1.33
106,07,2019,68468695124,68468695124,-1.316
106,07,2020,71349190105,71349190105,-1.266
106,07,2021,77362639264,77362639264,-1.279
106,07,2022,79726593746,79726593746,-1.265
106,07,2023,87312463299,87312463299,-1.194
106,07,2024,91201471221,91201471221,-1.056
107,08,1988,15398093713,15398093713,
107,08,1989,15671405302,15671405302,
107,08,1990,19257087125,19257087125,
107,08,1991,21513294019,21513294019,
107,08,1992,22532713150,22532713150,
107,08,1995,26103424721,26103424721,-1.334
107,08,1996,27581676368,27581676368,-1.345
107,08,1997,28745244942,28745244942,-1.261
107,08,1998,28212862636,28212862636,-1.304
107,08,1999,27458815190,27458815190,-1.315
107,08,2000,26977263509,26977263509,-1.342
107,08,2001,27285988812,27285988812,-1.328
107,08,2002,29652298111,29652298111,-1.406
107,08,2003,35423141814,35423141814,-1.322
107,08,2004,39886564347,39886564347,-1.356
107,08,2005,45949279370,45949279370,-1.245
107,08,2006,49229549035,49229549035,-1.267
107,08,2007,56855762187,56855762187,-1.239
107,08,2008,65233076192,65233076192,-1.256
107,08,2009,61793541514,61793541514,-1.301
107,08,2010,69228911550,69228911550,-1.282
107,08,2011,79517290484,79517290484,-1.382
107,08,2012,81844575075,81844575075,-1.367
107,08,2013,90609863514,90609863514,-1.359
107,08,2014,96580295515,96580295515,-1.382
107,08,2015,96021356077,96021356077,-1.463
107,08,2016,100904614928,100904614928,-1.626
107,08,2017,108912066134,108912066134,-1.559
107,08,2018,113070127328,113070127328,-1.528
107,08,2019,117766738501,117766738501,-1.519
107,08,2020,122323179470,122323179470,-1.472
107,08,2021,132218152345,132218152345,-1.437
107,08,2022,126217126163,126217126163,-1.419
107,08,2023,136178833080,136178833080,-1.332
107,08,2024,146889380777,146889380777,-1.316
108,09,1988,13295413670,13295413670,
108,09,1989,12273313496,12273313496,
108,09,1990,10758624970,10758624970,
108,09,1991,10723931188,10723931188,
108,09,1992,9954180427,9954180427,
108,09,1995,17125983163,17125983163,-2.432
108,09,1996,15388807462,15388807462,-2.175
108,09,1997,19090331738,19090331738,-2.298
108,09,1998,18293549264,18293549264,-2.174
108,09,1999,15984945149,15984945149,-2.164
108,09,2000,14550252459,14550252459,-2.193
108,09,2001,11759785635,11759785635,-2.089
108,09,2002,11332112809,11332112809,-2.067
108,09,2003,12916335908,12916335908,-2.066
108,09,2004,15124829471,15124829471,-1.811
108,09,2005,18010789590,18010789590,-1.89
108,09,2006,20790696533,20790696533,-1.87
108,09,2007,24938602035,24938602035,-1.845
108,09,2008,30032680136,30032680136,-1.757
108,09,2009,27869222365,27869222365,-1.638
108,09,2010,33279828197,33279828197,-1.512
108,09,2011,45926321897,45926321897,-1.657
108,09,2012,42776639195,42776639195,-1.486
108,09,2013,40164273632,40164273632,-1.603
108,09,2014,43779131320,43779131320,-1.479
108,09,2015,43388315198,43388315198,-1.521
108,09,2016,44064751056,44064751056,-1.591
108,09,2017,46734584146,46734584146,-1.577
108,09,2018,45057755541,45057755541,-1.51
108,09,2019,45227165800,45227165800,-1.633
108,09,2020,48080853076,48080853076,-1.6
108,09,2021,54630144739,54630144739,-1.439
108,09,2022,61823738462,61823738462,-1.507
108,09,2023,59490882462,59490882462,-1.378
108,09,2024,66642881647,66642881647,-1.404
109,10,1988,27509963748,27509963748,
109,10,1989,30325397715,30325397715,
109,10,1990,29026617752,29026617752,
109,10,1991,26603107207,26603107207,
109,10,1992,34724895789,34724895789,
109,10,1995,37450307459,37450307459,-0.778
109,10,1996,43214920033,43214920033,-0.65
109,10,1997,36985257232,36985257232,-0.657
109,10,1998,34737270660,34737270660,-0.584
109,10,1999,32132738397,32132738397,-0.753
109,10,2000,31205246791,31205246791,-0.762
109,10,2001,32231030362,32231030362,-0.825
109,10,2002,33996688826,33996688826,-0.851
109,10,2003,37541129226,37541129226,-0.605
109,10,2004,41795386584,41795386584,-0.841
109,10,2005,42190696568,42190696568,-0.671
109,10,2006,46632401050,46632401050,-0.665
109,10,2007,69919534359,69919534359,-0.564
109,10,2008,102285259764,102285259764,-0.741
109,10,2009,75565588390,75565588390,-0.669
109,10,2010,81747134720,81747134720,-0.685
109,10,2011,113098229900,113098229900,-0.616
109,10,2012,115794062780,115794062780,-0.658
109,10,2013,119102840138,119102840138,-0.695
109,10,2014,115997650904,115997650904,-0.714
109,10,2015,99803907457,99803907457,-0.647
109,10,2016,93369672566,93369672566,-0.633
109,10,2017,100159781207,100159781207,-0.749
109,10,2018,108426483291,108426483291,-0.757
109,10,2019,107227312965,107227312965,-0.774
109,10,2020,116811681111,116811681111,-0.785
109,10,2021,148076342363,148076342363,-0.717
109,10,2022,173991048802,173991048802,-0.731
109,10,2023,157203670062,157203670062,-0.635
109,10,2024,143614536484,143614536484,-0.621
110,11,1988,3402683672,3402683672,
110,11,1989,4151315101,4151315101,
110,11,1990,4738625206,4738625206,
110,11,1991,4907879984,4907879984,
110,11,1992,5665208581,5665208581,
110,11,1995,7136739754,7136739754,-0.633
110,11,1996,7420157393,7420157393,-0.637
110,11,1997,6476802224,6476802224,-0.531
110,11,1998,5654007368,5654007368,-0.581
110,11,1999,5254485851,5254485851,-0.525
110,11,2000,5308439789,5308439789,-0.634
110,11,2001,5521231145,5521231145,-0.683
110,11,2002,6045419147,6045419147,-0.836
110,11,2003,6854167459,6854167459,-0.676
110,11,2004,7613463035,7613463035,-0.724
110,11,2005,8129165749,8129165749,-0.838
110,11,2006,8728811244,8728811244,-0.555
110,11,2007,12147271458,12147271458,-0.626
110,11,2008,16076717774,16076717774,-0.654
110,11,2009,13563944088,13563944088,-0.545
110,11,2010,13775303931,13775303931,-0.628
110,11,2011,17898850870,17898850870,-0.636
110,11,2012,17898951267,17898951267,-0.579
110,11,2013,18667292072,18667292072,-0.557
110,11,2014,18849540313,18849540313,-0.635
110,11,2015,17347981136,17347981136,-0.7
110,11,2016,16847484440,16847484440,-0.545
110,11,2017,17565275095,17565275095,-0.557
110,11,2018,19183475981,19183475981,-0.613
110,11,2019,19305955581,19305955581,-0.672
110,11,2020,19401123942,19401123942,-0.738
110,11,2021,22813385806,22813385806,-0.705
110,11,2022,26960577748,26960577748,-0.684
110,11,2023,27787933131,27787933131,-0.668
110,11,2024,25076390442,25076390442,-0.674
111,12,1988,13404718323,13404718323,
111,12,1989,12686380946,12686380946,
111,12,1990,13444363184,13444363184,
111,12,1991,13320889468,13320889468,
111,12,1992,14181403546,14181403546,
111,12,1995,16793779891,16793779891,-1.06
111,12,1996,19376438107,19376438107,-1.071
111,12,1997,20496504350,20496504350,-1.097
111,12,1998,18796356693,18796356693,-0.915
111,12,1999,17204115587,17204115587,-1.188
111,12,2000,18457566140,18457566140,-1.163
111,12,2001,19283333998,19283333998,-1.197
111,12,2002,20132996965,20132996965,-1.071
111,12,2003,26378039731,26378039731,-1.112
111,12,2004,28628113632,28628113632,-1.288
111,12,2005,28697161168,28697161168,-1.2
111,12,2006,30392932584,30392932584,-1.099
111,12,2007,41458283096,41458283096,-1.203
111,12,2008,61744268306,61744268306,-1.066
111,12,2009,54980530398,54980530398,-1.166
111,12,2010,63370942134,63370942134,-1.126
111,12,2011,76584660650,76584660650,-1.176
111,12,2012,86916835273,86916835273,-1.095
111,12,2013,92374743000,92374743000,-1.247
111,12,2014,94431237238,94431237238,-1.285
111,12,2015,82253639432,82253639432,-1.116
111,12,2016,83574937618,83574937618,-1.188
111,12,2017,91194223141,91194223141,-1.194
111,12,2018,94933475035,94933475035,-1.136
111,12,2019,90948826045,90948826045,-1.081
111,12,2020,105123255320,105123255320,-1.179
111,12,2021,124357419963,124357419963,-1.194
111,12,2022,144884810807,144884810807,-1.187
111,12,2023,142626828992,142626828992,-1.247
111,12,2024,127040921664,127040921664,-1.24
112,13,1988,1489556056,1489556056,
112,13,1989,1555348394,1555348394,
112,13,1990,1745089371,1745089371,
112,13,1991,1756438328,1756438328,
112,13,1992,1816711027,1816711027,
112,13,1995,2234807239,2234807239,-2.193
112,13,1996,2166451792,2166451792,-1.965
112,13,1997,2226858825,2226858825,-2.051
112,13,1998,2296562726,2296562726,-1.908
112,13,1999,2216598653,2216598653,-1.815
112,13,2000,2118760582,2118760582,-1.816
112,13,2001,2170428756,2170428756,-1.792
112,13,2002,2257393548,2257393548,-1.617
112,13,2003,2551459069,2551459069,-1.55
112,13,2004,2907644478,2907644478,-1.777
112,13,2005,3308480481,3308480481,-1.621
112,13,2006,3590451020,3590451020,-1.636
112,13,2007,3828917166,3828917166,-1.645
112,13,2008,4990583203,4990583203,-1.676
112,13,2009,4639849802,4639849802,-1.841
112,13,2010,5414766252,5414766252,-1.801
112,13,2011,7637488064,7637488064,-1.72
112,13,2012,11984791173,11984791173,-1.978
112,13,2013,8903482992,8903482992,-1.754
112,13,2014,8098612695,8098612695,-1.714
112,13,2015,6771036618,6771036618,-1.633
112,13,2016,6577560589,6577560589,-1.478
112,13,2017,7030186522,7030186522,-1.596
112,13,2018,7767643348,7767643348,-1.604
112,13,2019,7768610605,7768610605,-1.665
112,13,2020,7690168649,7690168649,-1.783
112,13,2021,8980789200,8980789200,-1.645
112,13,2022,11038681249,11038681249,-1.656
112,13,2023,9482139317,9482139317,-1.55
112,13,2024,9454469000,9454469000,-1.598
113,14,1988,673938580,673938580,
113,14,1989,616535840,616535840,
113,14,1990,644623624,644623624,
113,14,1991,582708156,582708156,
113,14,1992,590481914,590481914,
113,14,1995,595180371,595180371,-1.862
113,14,1996,517237607,517237607,-1.9
113,14,1997,481803323,481803323,-1.863
113,14,1998,451511064,451511064,-1.885
113,14,1999,444837154,444837154,-1.753
113,14,2000,484782683,484782683,-1.711
113,14,2001,482108143,482108143,-1.935
113,14,2002,422647951,422647951,-1.89
113,14,2003,532909210,532909210,-1.778
113,14,2004,486511151,486511151,-1.836
113,14,2005,472530187,472530187,-1.683
113,14,2006,475322993,475322993,-1.483
113,14,2007,601038844,601038844,-1.615
113,14,2008,663761671,663761671,-1.77
113,14,2009,725738611,725738611,-1.825
113,14,2010,906063667,906063667,-1.721
113,14,2011,875683968,875683968,-1.828
113,14,2012,726902010,726902010,-1.623
113,14,2013,839830343,839830343,-1.695
113,14,2014,882835716,882835716,-1.561
113,14,2015,893673830,893673830,-1.759
113,14,2016,915648060,915648060,-1.779
113,14,2017,958072409,958072409,-1.847
113,14,2018,1012848278,1012848278,-1.809
113,14,2019,1049838139,1049838139,-1.97
113,14,2020,1207842162,1207842162,-1.759
113,14,2021,1415171846,1415171846,-1.705
113,14,2022,1650135047,1650135047,-1.639
113,14,2023,1765392136,1765392136,-1.508
113,14,2024,1735961790,1735961790,-1.493
114,15,1988,12635976419,12635976419,
114,15,1989,12695616338,12695616338,
114,15,1990,13116145905,13116145905,
114,15,1991,14022963035,14022963035,
114,15,1992,15759842448,15759842448,
114,15,1995,27353538564,27353538564,-0.605
114,15,1996,26069202809,26069202809,-0.766
114,15,1997,27725409950,27725409950,-0.696
114,15,1998,28790317780,28790317780,-0.697
114,15,1999,25344139911,25344139911,-0.673
114,15,2000,20852118386,20852118386,-0.724
114,15,2001,20157890313,20157890313,-0.6
114,15,2002,25554761100,25554761100,-0.574
114,15,2003,32218375352,32218375352,-0.592
114,15,2004,39276463311,39276463311,-0.659
114,15,2005,40262284444,40262284444,-0.619
114,15,2006,45984326233,45984326233,-0.594
114,15,2007,63514912351,63514912351,-0.563
114,15,2008,91838607085,91838607085,-0.638
114,15,2009,67111674872,67111674872,-0.586
114,15,2010,82446602286,82446602286,-0.512
114,15,2011,115675554731,115675554731,-0.578
114,15,2012,110508577042,110508577042,-0.506
114,15,2013,102783529373,102783529373,-0.495
114,15,2014,101187348103,101187348103,-0.557
114,15,2015,88359309125,88359309125,-0.6
114,15,2016,90652802851,90652802851,-0.647
114,15,2017,103323167090,103323167090,-0.653
114,15,2018,99180125621,99180125621,-0.671
114,15,2019,93185671209,93185671209,-0.665
114,15,2020,106263584577,106263584577,-0.783
114,15,2021,154541857733,154541857733,-0.775
114,15,2022,183676393749,183676393749,-0.658
114,15,2023,152154561384,152154561384,-0.696
114,15,2024,153382723297,153382723297,-0.706
115,16,1988,8336430292,8336430292,
115,16,1989,8127045275,8127045275,
115,16,1990,9535668912,9535668912,
115,16,1991,10650828775,10650828775,
115,16,1992,11456987238,11456987238,
115,16,1995,14140839626,14140839626,-0.508
115,16,1996,15053656840,15053656840,-0.528
115,16,1997,15047414804,15047414804,-0.614
115,16,1998,14402057857,14402057857,-0.41
115,16,1999,14139087678,14139087678,-0.465
115,16,2000,14565579478,14565579478,-0.528
115,16,2001,15063410814,15063410814,-0.519
115,16,2002,16049190705,16049190705,-0.496
115,16,2003,18547108611,18547108611,-0.367
115,16,2004,21591271326,21591271326,-0.52
115,16,2005,24809094925,24809094925,-0.391
115,16,2006,28116028577,28116028577,-0.403
115,16,2007,32007804294,32007804294,-0.437
115,16,2008,37303898518,37303898518,-0.383
115,16,2009,32773563834,32773563834,-0.347
115,16,2010,35397931146,35397931146,-0.305
115,16,2011,42827471528,42827471528,-0.293
115,16,2012,44973900289,44973900289,-0.314
115,16,2013,47368798787,47368798787,-0.427
115,16,2014,47453493272,47453493272,-0.44
115,16,2015,42003700620,42003700620,-0.38
115,16,2016,42215047643,42215047643,-0.377
115,16,2017,46252139993,46252139993,-0.316
115,16,2018,50171818020,50171818020,-0.428
115,16,2019,49440100521,49440100521,-0.339
115,16,2020,50329115536,50329115536,-0.356
115,16,2021,55063901606,55063901606,-0.346
115,16,2022,57891124312,57891124312,-0.323
115,16,2023,57696742459,57696742459,-0.311
115,16,2024,58662287247,58662287247,-0.391
116,17,1988,8525478083,8525478083,
116,17,1989,9350850243,9350850243,
116,17,1990,11545587198,11545587198,
116,17,1991,10602538656,10602538656,
116,17,1992,12502254897,12502254897,
116,17,1995,16740571021,16740571021,-0.991
116,17,1996,18358796335,18358796335,-1.058
116,17,1997,16653774331,16653774331,-1.177
116,17,1998,15944396507,15944396507,-1.058
116,17,1999,14153824154,14153824154,-0.969
116,17,2000,13550253251,13550253251,-1.001
116,17,2001,15612094954,15612094954,-1.15
116,17,2002,15663439774,15663439774,-0.982
116,17,2003,17251065779,17251065779,-1.047
116,17,2004,18967480944,18967480944,-1.087
116,17,2005,22366500017,22366500017,-1.027
116,17,2006,27880859499,27880859499,-1.026
116,17,2007,28444844815,28444844815,-1.015
116,17,2008,31549861427,31549861427,-1.051
116,17,2009,32685790692,32685790692,-1.123
116,17,2010,42961322349,42961322349,-1.128
116,17,2011,51703161157,51703161157,-1.041
116,17,2012,50288890779,50288890779,-0.944
116,17,2013,49275138044,49275138044,-0.963
116,17,2014,44673759849,44673759849,-1.053
116,17,2015,38974390524,38974390524,-1.006
116,17,2016,43573273318,43573273318,-1.03
116,17,2017,46787686776,46787686776,-1.068
116,17,2018,40002039057,40002039057,-1.045
116,17,2019,38253639351,38253639351,-1.07
116,17,2020,40890681625,40890681625,-1.122
116,17,2021,46661835476,46661835476,-1.068
116,17,2022,55294581016,55294581016,-1.023
116,17,2023,64788770492,64788770492,-0.942
116,17,2024,65352190906,65352190906,-0.832
117,18,1988,6368699378,6368699378,
117,18,1989,5883237988,5883237988,
117,18,1990,6904591414,6904591414,
117,18,1991,7101599750,7101599750,
117,18,1992,7922416817,7922416817,
117,18,1995,12055611868,12055611868,-1.944
117,18,1996,12901857746,12901857746,-1.988
117,18,1997,12055179392,12055179392,-1.973
117,18,1998,12239887747,12239887747,-2.057
117,18,1999,11369870911,11369870911,-2.104
117,18,2000,10155068603,10155068603,-1.731
117,18,2001,11176119141,11176119141,-1.743
117,18,2002,13639916414,13639916414,-1.874
117,18,2003,17074542952,17074542952,-1.775
117,18,2004,18589507847,18589507847,-2.191
117,18,2005,19569897461,19569897461,-2.01
117,18,2006,21011020690,21011020690,-2.017
117,18,2007,25406692371,25406692371,-2.062
117,18,2008,30026038938,30026038938,-1.981
117,18,2009,31191052910,31191052910,-1.812
117,18,2010,35100513040,35100513040,-1.711
117,18,2011,41689545699,41689545699,-1.557
117,18,2012,39931387805,39931387805,-1.908
117,18,2013,40200348089,40200348089,-1.654
117,18,2014,44580199989,44580199989,-1.655
117,18,2015,42178434266,42178434266,-1.591
117,18,2016,42751697538,42751697538,-1.767
117,18,2017,42064956039,42064956039,-1.836
117,18,2018,44184883919,44184883919,-1.919
117,18,2019,44910353443,44910353443,-1.914
117,18,2020,44466365901,44466365901,-1.784
117,18,2021,50839562288,50839562288,-1.957
117,18,2022,49121228304,49121228304,-1.887
117,18,2023,55190687049,55190687049,-1.793
117,18,2024,78127342367,78127342367,-2.115
118,19,1988,7316659464,7316659464,
118,19,1989,7903639617,7903639617,
118,19,1990,10057165767,10057165767,
118,19,1991,11059840074,11059840074,
118,19,1992,11855167107,11855167107,
118,19,1995,13391369262,13391369262,-0.542
118,19,1996,14472345616,14472345616,-0.657
118,19,1997,14623517796,14623517796,-0.48
118,19,1998,14810385403,14810385403,-0.521
118,19,1999,14947836668,14947836668,-0.603
118,19,2000,14868321448,14868321448,-0.661
118,19,2001,15785635327,15785635327,-0.673
118,19,2002,17613654735,17613654735,-0.766
118,19,2003,21209414034,21209414034,-0.65
118,19,2004,24986491170,24986491170,-0.615
118,19,2005,27513710343,27513710343,-0.655
118,19,2006,30146728660,30146728660,-0.576
118,19,2007,35541457983,35541457983,-0.689
118,19,2008,43132519209,43132519209,-0.631
118,19,2009,40855561571,40855561571,-0.562
118,19,2010,44095693393,44095693393,-0.62
118,19,2011,54826695950,54826695950,-0.743
118,19,2012,53379906538,53379906538,-0.718
118,19,2013,59309617860,59309617860,-0.723
